GCIN,period,Slope/AI,CTI,CTIW
224,dormant,0.216669116511657,0.349152370534632,0.227252536861203
224,growing,0.216669116511657,0.349152370534632,0.227252536861203
225,dormant,0.126657297544273,0.209327113920785,0.166056148647019
225,growing,0.126657297544273,0.209327113920785,0.166056148647019
226,dormant,0.162595890543162,0.273508403503843,0.204418072097203
226,growing,0.162595890543162,0.273508403503843,0.204418072097203
227,dormant,0.0608248438699665,0.107818602084997,0.0652407867320961
227,growing,0.0608248438699665,0.107818602084997,0.0652407867320961
228,dormant,0.192164421825005,0.336289280176561,0.242926359547833
228,growing,0.192164421825005,0.336289280176561,0.242926359547833
229,dormant,0.0867827690634087,0.0295279837843711,0.0239164118812089
229,growing,0.0867827690634087,0.0295279837843711,0.0239164118812089
230,dormant,0.0937441341561517,0.0311026580328573,0.0254514920241551
230,growing,0.0937441341561517,0.0311026580328573,0.0254514920241551
231,dormant,0.0892966200018797,0.0836756126741571,0.0614661195474232
231,growing,0.0892966200018797,0.0836756126741571,0.0614661195474232
232,dormant,0.0327025723432859,0.0470364521009102,0.0391827639844862
232,growing,0.0327025723432859,0.0470364521009102,0.0391827639844862
233,dormant,0.0333521702194326,0.0478079071555389,0.0400285998588271
233,growing,0.0333521702194326,0.0478079071555389,0.0400285998588271
234,dormant,0.0486317329631028,0.0731719292562177,0.0635645038150173
234,growing,0.0486317329631028,0.0731719292562177,0.0635645038150173
235,dormant,0.0783255029594604,0.14545335341379,0.130594502951209
235,growing,0.0783255029594604,0.14545335341379,0.130594502951209
236,dormant,0.0821484175622572,0.0138947809378131,0.0121463332454259
236,growing,0.0821484175622572,0.0138947809378131,0.0121463332454259
237,dormant,0.0995649827166287,0.0152695509756513,0.0132391735235155
237,growing,0.0995649827166287,0.0152695509756513,0.0132391735235155
238,dormant,0.0842428372834461,0.0157846101060006,0.0139516977303038
238,growing,0.0842428372834461,0.0157846101060006,0.0139516977303038
239,dormant,0.0834162299129657,0.0179672238624559,0.014705414551664
239,growing,0.0834162299129657,0.0179672238624559,0.014705414551664
240,dormant,0.0853500419617067,0.0270330761642015,0.0223141876413066
240,growing,0.0853500419617067,0.0270330761642015,0.0223141876413066
241,dormant,0.0832583921345097,0.0543256793873961,0.0451559532977203
241,growing,0.0832583921345097,0.0543256793873961,0.0451559532977203
242,dormant,0.0409234008868287,0.0107648404266423,0.00924246579034242
242,growing,0.0409234008868287,0.0107648404266423,0.00924246579034242
243,dormant,0.0524768226401014,0.0826921900072711,0.061022941303373
243,growing,0.0524768226401014,0.0826921900072711,0.061022941303373
244,dormant,0.0255625128183948,0.0436925984050268,0.0300427060925529
244,growing,0.0255625128183948,0.0436925984050268,0.0300427060925529
245,dormant,0.0645886427387745,0.0989892613924838,0.0734170355327588
245,growing,0.0645886427387745,0.0989892613924838,0.0734170355327588
246,dormant,0.0570737483237469,0.0901679291974936,0.0583722623655428
246,growing,0.0570737483237469,0.0901679291974936,0.0583722623655428
247,dormant,0.0592623774625975,0.0961763667346017,0.0764009724875414
247,growing,0.0592623774625975,0.0961763667346017,0.0764009724875414
248,dormant,0.0542641052685008,0.0831452895229104,0.0606343048866804
248,growing,0.0542641052685008,0.0831452895229104,0.0606343048866804
249,dormant,0.045361075076953,0.0867728374015349,0.0772523373883269
249,growing,0.045361075076953,0.0867728374015349,0.0772523373883269
250,dormant,0.0364767514887789,0.0702022052154091,0.0645651428961997
250,growing,0.0364767514887789,0.0702022052154091,0.0645651428961997
251,dormant,0.0555031054209927,0.104643711205376,0.0965111094844963
251,growing,0.0555031054209927,0.104643711205376,0.0965111094844963
252,dormant,0.0490449800721641,0.0890747490023839,0.0825397594424004
252,growing,0.0490449800721641,0.0890747490023839,0.0825397594424004
253,dormant,0.048786333131494,0.0877613300310593,0.0822025125900398
253,growing,0.048786333131494,0.0877613300310593,0.0822025125900398
254,dormant,0.0515182480025552,0.085871943330474,0.0460699135194763
254,growing,0.0515182480025552,0.085871943330474,0.0460699135194763
255,dormant,0.0226811026805763,0.0386325114644493,0.016943715625984
255,growing,0.0226811026805763,0.0386325114644493,0.016943715625984
256,dormant,0.0437563411067048,0.0736733704169947,0.0405444444728872
256,growing,0.0437563411067048,0.0736733704169947,0.0405444444728872
257,dormant,0.0401517357206796,0.0518492376448944,0.0398234885372139
257,growing,0.0401517357206796,0.0518492376448944,0.0398234885372139
258,dormant,0.0448742580343327,0.068337448889829,0.0559624372739264
258,growing,0.0448742580343327,0.068337448889829,0.0559624372739264
259,dormant,0.0469108498916907,0.0831986643060529,0.0732345255480875
259,growing,0.0469108498916907,0.0831986643060529,0.0732345255480875
260,dormant,0.082864282659717,0.101522924718164,0.0541639516838756
260,growing,0.082864282659717,0.101522924718164,0.0541639516838756
261,dormant,0.0802324721732012,0.0988237925415991,0.0573160093880307
261,growing,0.0802324721732012,0.0988237925415991,0.0573160093880307
262,dormant,0.0907095240227648,0.109002315686574,0.0685904970176298
262,growing,0.0907095240227648,0.109002315686574,0.0685904970176298
263,dormant,0.171826861146189,0.247746042714311,0.166600237419479
263,growing,0.171826861146189,0.247746042714311,0.166600237419479
264,dormant,0.242562188355275,0.00994432038077309,0.00730578485776286
264,growing,0.242562188355275,0.00994432038077309,0.00730578485776286
265,dormant,0.18353874854987,0.00702861418395738,0.00525118989275018
265,growing,0.18353874854987,0.00702861418395738,0.00525118989275018
266,dormant,0.131416667637687,0.00520040931746144,0.00381304588259969
266,growing,0.131416667637687,0.00520040931746144,0.00381304588259969
267,dormant,0.142798231600893,0.00578765077742229,0.00416854932283982
267,growing,0.142798231600893,0.00578765077742229,0.00416854932283982
268,dormant,0.104869998006519,0.00507855292525956,0.00331478105322042
268,growing,0.104869998006519,0.00507855292525956,0.00331478105322042
269,dormant,0.206675628936761,0.00824136847693783,0.00586453178808205
269,growing,0.206675628936761,0.00824136847693783,0.00586453178808205
270,dormant,0.125672361480397,0.00511566732654985,0.00326834301418463
270,growing,0.125672361480397,0.00511566732654985,0.00326834301418463
271,dormant,0.126876615259991,0.00510967032849152,0.00325830677747311
271,growing,0.126876615259991,0.00510967032849152,0.00325830677747311
272,dormant,0.164397524233244,0.00885805942993486,0.00564318084812335
272,growing,0.164397524233244,0.00885805942993486,0.00564318084812335
273,dormant,0.146730819273078,0.0070275315982716,0.00448874513745096
273,growing,0.146730819273078,0.0070275315982716,0.00448874513745096
274,dormant,0.205275732030126,0.00894721255709355,0.00548675451285032
274,growing,0.205275732030126,0.00894721255709355,0.00548675451285032
275,dormant,0.192018826166344,0.00845434724254116,0.00519092814148133
275,growing,0.192018826166344,0.00845434724254116,0.00519092814148133
276,dormant,0.169420391158615,0.00742588976665967,0.00454818840444319
276,growing,0.169420391158615,0.00742588976665967,0.00454818840444319
277,dormant,0.174140942991604,0.00806099672442426,0.00489435138094976
277,growing,0.174140942991604,0.00806099672442426,0.00489435138094976
278,dormant,0.158782880654803,0.007414705594484,0.0044929424306588
278,growing,0.158782880654803,0.007414705594484,0.0044929424306588
279,dormant,0.115524078818828,0.00649540096605219,0.00431153436923896
279,growing,0.115524078818828,0.00649540096605219,0.00431153436923896
280,dormant,0.124950150766629,0.007262619499865,0.00483402952442441
280,growing,0.124950150766629,0.007262619499865,0.00483402952442441
281,dormant,0.192575598033088,0.01254523422492,0.00754275542879601
281,growing,0.192575598033088,0.01254523422492,0.00754275542879601
282,dormant,0.128956094932471,0.00728774339234038,0.00424454635646782
282,growing,0.128956094932471,0.00728774339234038,0.00424454635646782
283,dormant,0.0786164271752489,0.00544194096323772,0.00285974493241181
283,growing,0.0786164271752489,0.00544194096323772,0.00285974493241181
284,dormant,0.0775755961537595,0.00534490943841802,0.00279577381979182
284,growing,0.0775755961537595,0.00534490943841802,0.00279577381979182
285,dormant,0.0343131340415879,0.00218756237478319,0.001199822346576
285,growing,0.0343131340415879,0.00218756237478319,0.001199822346576
286,dormant,0.09323958787433,0.00647972480947045,0.00342575614926921
286,growing,0.09323958787433,0.00647972480947045,0.00342575614926921
287,dormant,0.0543040419054208,0.00444291832290551,0.00215536839101488
287,growing,0.0543040419054208,0.00444291832290551,0.00215536839101488
288,dormant,0.0816534996063947,0.00771535826089277,0.00381786094877208
288,growing,0.0816534996063947,0.00771535826089277,0.00381786094877208
289,dormant,0.0426888519921709,0.0043825821862702,0.00214339402006111
289,growing,0.0426888519921709,0.0043825821862702,0.00214339402006111
290,dormant,0.108315707934312,0.00793751930052255,0.00528719505950061
290,growing,0.108315707934312,0.00793751930052255,0.00528719505950061
291,dormant,0.0993056142016548,0.00825803742339326,0.00533613620391395
291,growing,0.0993056142016548,0.00825803742339326,0.00533613620391395
292,dormant,0.0819171984209149,0.00669270767546486,0.00455633488640404
292,growing,0.0819171984209149,0.00669270767546486,0.00455633488640404
293,dormant,0.077867919968503,0.00607706800113021,0.00410837263850419
293,growing,0.077867919968503,0.00607706800113021,0.00410837263850419
294,dormant,0.0737558758042303,0.00571699976549693,0.00372455418845065
294,growing,0.0737558758042303,0.00571699976549693,0.00372455418845065
295,dormant,0.093075091411662,0.00851898454106436,0.00580446065340318
295,growing,0.093075091411662,0.00851898454106436,0.00580446065340318
296,dormant,0.0665462289029559,0.00759667080664064,0.00533655394405479
296,growing,0.0665462289029559,0.00759667080664064,0.00533655394405479
297,dormant,0.0716778639805098,0.0050995381124201,0.00335589943126946
297,growing,0.0716778639805098,0.0050995381124201,0.00335589943126946
298,dormant,0.0735091611443354,0.00937195371032169,0.00680740007274181
298,growing,0.0735091611443354,0.00937195371032169,0.00680740007274181
299,dormant,0.0569494873517222,0.00616781010434345,0.00430014804104452
299,growing,0.0569494873517222,0.00616781010434345,0.00430014804104452
300,dormant,0.0421533477146823,0.00441256616594034,0.00294530797797232
300,growing,0.0421533477146823,0.00441256616594034,0.00294530797797232
301,dormant,0.050526311378711,0.00543717822326345,0.0037015817847641
301,growing,0.050526311378711,0.00543717822326345,0.0037015817847641
302,dormant,0.0260177753170595,0.00247606594931205,0.00133387341440626
302,growing,0.0260177753170595,0.00247606594931205,0.00133387341440626
303,dormant,0.0307181471671612,0.00385168581667694,0.00187274622250405
303,growing,0.0307181471671612,0.00385168581667694,0.00187274622250405
304,dormant,0.0347623274325,0.00370151868001664,0.00218169353893513
304,growing,0.0347623274325,0.00370151868001664,0.00218169353893513
305,dormant,0.0230031044563844,0.00279846091520004,0.00155427572688478
305,growing,0.0230031044563844,0.00279846091520004,0.00155427572688478
306,dormant,0.0283821314621163,0.00321787307895442,0.00185608951123661
306,growing,0.0283821314621163,0.00321787307895442,0.00185608951123661
307,dormant,0.0185143866484511,0.0019883669875214,0.00103915414967155
307,growing,0.0185143866484511,0.0019883669875214,0.00103915414967155
308,dormant,0.0266847358383111,0.00302465377054432,0.001710664837439
308,growing,0.0266847358383111,0.00302465377054432,0.001710664837439
309,dormant,0.0133113791432722,0.0028741728594182,0.00190466020285359
309,growing,0.0133113791432722,0.0028741728594182,0.00190466020285359
310,dormant,0.016487055965207,0.00309510423848819,0.00199520561362431
310,growing,0.016487055965207,0.00309510423848819,0.00199520561362431
311,dormant,0.0157310519192473,0.0023343301795375,0.00145451606023899
311,growing,0.0157310519192473,0.0023343301795375,0.00145451606023899
312,dormant,0.0179585826049744,0.00276665614380482,0.00170760823948243
312,growing,0.0179585826049744,0.00276665614380482,0.00170760823948243
313,dormant,0.016337793933877,0.00327689359609883,0.00212196669551726
313,growing,0.016337793933877,0.00327689359609883,0.00212196669551726
314,dormant,0.0169715811125479,0.00343870297169414,0.00221428799146501
314,growing,0.0169715811125479,0.00343870297169414,0.00221428799146501
315,dormant,0.0153172744462013,0.00711211446196143,0.00482386893941732
315,growing,0.0153172744462013,0.00711211446196143,0.00482386893941732
316,dormant,0.0137785334395064,0.0142041935887289,0.00961332950819944
316,growing,0.0137785334395064,0.0142041935887289,0.00961332950819944
317,dormant,0.0443968238667055,0.067091033526918,0.0361404326435309
317,growing,0.0443968238667055,0.067091033526918,0.0361404326435309
318,dormant,0.0595772268984111,0.0902263893549752,0.0535719186795165
318,growing,0.0595772268984111,0.0902263893549752,0.0535719186795165
319,dormant,0.0646513171149701,0.0448943873004488,0.0157902994463444
319,growing,0.0646513171149701,0.0448943873004488,0.0157902994463444
320,dormant,0.0555025739357989,0.0410719631006515,0.0181331320083829
320,growing,0.0555025739357989,0.0410719631006515,0.0181331320083829
321,dormant,0.0602654207703364,0.0371165661000981,0.0160972933412382
321,growing,0.0602654207703364,0.0371165661000981,0.0160972933412382
322,dormant,0.0224931785652568,0.0228108184639923,0.00991227478076277
322,growing,0.0224931785652568,0.0228108184639923,0.00991227478076277
323,dormant,0.0330175200026393,0.036692766631871,0.0177611849970145
323,growing,0.0330175200026393,0.036692766631871,0.0177611849970145
324,dormant,0.0255586548298045,0.0254838561761695,0.0121255385207095
324,growing,0.0255586548298045,0.0254838561761695,0.0121255385207095
325,dormant,0.0435927996960121,0.0460861783608882,0.0235607237924686
325,growing,0.0435927996960121,0.0460861783608882,0.0235607237924686
326,dormant,0.0855208696709813,0.0948991059185775,0.0505870686893867
326,growing,0.0855208696709813,0.0948991059185775,0.0505870686893867
327,dormant,0.0541836762636649,0.0589951592752035,0.0317900545768284
327,growing,0.0541836762636649,0.0589951592752035,0.0317900545768284
328,dormant,0.060302987233796,0.068489035955505,0.0380908225332247
328,growing,0.060302987233796,0.068489035955505,0.0380908225332247
329,dormant,0.0609875777100084,0.0698242578734923,0.0391370025109756
329,growing,0.0609875777100084,0.0698242578734923,0.0391370025109756
330,dormant,0.0561133117996848,0.063464368190267,0.0375497511792413
330,growing,0.0561133117996848,0.063464368190267,0.0375497511792413
331,dormant,0.0414738753492775,0.0127972660480156,0.00553620857294589
